OrderDate,PostalCode,State,OrderID
2020-12-26,2506,NSW,AU2754334621773
2020-12-26,2148,NSW,AU2754337964109
2020-12-26,2527,NSW,AU2754347302989
2020-12-26,6171,WA,AU2754364309581
2020-12-26,3752,VIC,AU2754379448397
2020-12-26,2304,NSW,AU2754382168141
2020-12-26,3056,VIC,AU2754383085645
2020-12-26,5168,SA,AU2754403237965
2020-12-26,2217,NSW,AU2754408808525
2020-12-26,2229,NSW,AU2754412707917
2020-12-26,3125,VIC,AU2754420506701
2020-12-26,2170,NSW,AU2754434433101
2020-12-26,4102,QLD,AU2754435317837
2020-12-26,2009,NSW,AU2754529099853
2020-12-26,6064,WA,AU2754571239501
2020-12-26,3073,VIC,AU2754616819789
2020-12-26,3690,VIC,AU2754625011789
2020-12-26,2161,NSW,AU2754631696461
2020-12-26,5093,SA,AU2754658959437
2020-12-26,3338,VIC,AU2754664267853
2020-12-26,3059,VIC,AU2754674786381
2020-12-26,3977,VIC,AU2754699493453
2020-12-26,3020,VIC,AU2754700574797
2020-12-27,6063,WA,AU2754713452621
2020-12-27,3810,VIC,AU2754724200525
2020-12-27,4077,QLD,AU2754768339021
2020-12-27,4879,QLD,AU2754822275149
2020-12-27,3064,VIC,AU2754891972685
2020-12-27,2195,NSW,AU2755387850829
2020-12-27,4565,QLD,AU2755399549005
2020-12-27,3166,VIC,AU2755407937613
2020-12-27,3000,VIC,AU2755422027853
2020-12-27,5108,SA,AU2755453878349
2020-12-27,4605,QLD,AU2755522723917
2020-12-27,5108,SA,AU2755593568333
2020-12-27,3023,VIC,AU2755627941965
2020-12-27,2905,ACT,AU2755668213837
2020-12-27,2617,ACT,AU2755735322701
2020-12-27,2761,NSW,AU2755809345613
2020-12-27,3169,VIC,AU2755814031437
2020-12-27,2060,NSW,AU2755832643661
2020-12-27,2060,NSW,AU2755835396173
2020-12-27,4817,QLD,AU2755842834509
2020-12-27,2008,NSW,AU2755859546189
2020-12-27,3750,VIC,AU2755863871565
2020-12-27,5085,SA,AU2755869966413
2020-12-27,2617,ACT,AU2755871604813
2020-12-27,2170,NSW,AU2755897393229
2020-12-27,3064,VIC,AU2755899064397
2020-12-27,2148,NSW,AU2755919249485
2020-12-27,3752,VIC,AU2755928719437
2020-12-27,3074,VIC,AU2755981148237
2020-12-27,5086,SA,AU2756001595469
2020-12-27,3025,VIC,AU2756014637133
2020-12-27,4210,QLD,AU2756016635981
2020-12-27,2527,NSW,AU2756023910477
2020-12-27,2650,NSW,AU2756027318349
2020-12-27,2060,NSW,AU2756044390477
2020-12-27,4502,QLD,AU2756063363149
2020-12-27,3048,VIC,AU2756072079437
2020-12-27,2456,NSW,AU2756073685069
2020-12-27,4021,QLD,AU2756079648845
2020-12-27,5098,SA,AU2756150394957
2020-12-27,2135,NSW,AU2756157800525
2020-12-27,3064,VIC,AU2756158095437
2020-12-27,2103,NSW,AU2756162388045
2020-08-06,3429,VIC,AU2445443858509
2020-08-06,2170,NSW,AU2445471219789
2020-08-06,4740,QLD,AU2445616906317
2020-08-06,5290,SA,AU2445684703309
2020-08-06,2200,NSW,AU2445691912269
2020-08-06,2560,NSW,AU2445710721101
2020-08-06,2263,NSW,AU2445718978637
2020-08-06,5153,SA,AU2445946486861
2020-08-06,2025,NSW,AU2445953040461
2020-08-06,6062,WA,AU2445957136461
2020-08-06,2170,NSW,AU2445984333901
2020-08-06,3564,VIC,AU2446020280397
2020-08-06,6210,WA,AU2446042169421
2020-08-06,2147,NSW,AU2446065598541
2020-08-06,5095,SA,AU2446081294413
2020-08-06,2161,NSW,AU2446083555405
2020-08-06,2064,NSW,AU2446096367693
2020-08-06,2526,NSW,AU2446096400461
2020-08-06,3028,VIC,AU2446131724365
2020-08-06,2044,NSW,AU2446172389453
2020-08-06,2747,NSW,AU2446282391629
2020-08-06,3803,VIC,AU2446319222861
2020-08-06,2026,NSW,AU2446355497037
2020-08-07,4504,QLD,AU2446854357069
2020-08-07,2193,NSW,AU2447003517005
2020-08-07,2761,NSW,AU2447163719757
2020-08-07,3059,VIC,AU2447396864077
2020-08-07,4157,QLD,AU2447478653005
2020-08-07,3006,VIC,AU2447495266381
2020-08-07,6105,WA,AU2447678111821
2020-08-07,7011,TAS,AU2447708225613
2020-08-07,5162,SA,AU2447821340749
2020-08-07,3175,VIC,AU2447989899341
2020-08-07,3074,VIC,AU2448051699789
2020-08-07,2015,NSW,AU2448172449869
2020-08-07,3040,VIC,AU2448173269069
2020-08-07,2526,NSW,AU2448302866509
2020-08-07,2641,NSW,AU2448311713869
2020-08-07,2101,NSW,AU2448347136077
2020-08-07,3085,VIC,AU2448413360205
2020-08-07,3021,VIC,AU2448639230029
2020-08-07,5373,SA,AU2448640311373
2020-08-07,6028,WA,AU2448705060941
2020-08-07,6036,WA,AU2448722427981
2020-08-07,6430,WA,AU2448828465229
2020-08-08,3212,VIC,AU2449236066381
2020-08-08,3039,VIC,AU2449269981261
2020-08-08,2204,NSW,AU2450141806669
2020-08-08,5252,SA,AU2450150228045
2020-08-08,3152,VIC,AU2450211536973
2020-08-08,2611,ACT,AU2450505236557
2020-08-08,2325,NSW,AU2450549407821
2020-08-08,2526,NSW,AU2450591088717
2020-08-08,4000,QLD,AU2450609504333
2020-08-08,3187,VIC,AU2450622611533
2020-08-08,3186,VIC,AU2450698305613
2020-08-08,3305,VIC,AU2450707284045
2020-08-08,3978,VIC,AU2450755551309
2020-08-08,3978,VIC,AU2450824560717
2020-08-08,2259,NSW,AU2450841763917
2020-08-08,3805,VIC,AU2450880856141
2020-08-08,2763,NSW,AU2450893078605
2020-08-08,2617,ACT,AU2450919718989
2020-08-08,2340,NSW,AU2450953240653
2020-08-08,2264,NSW,AU2451031523405
2020-08-08,5085,SA,AU2451051774029
2020-08-08,5085,SA,AU2451056263245
2020-08-08,4154,QLD,AU2451077660749
2020-08-08,2200,NSW,AU2451104006221
2020-08-09,4211,QLD,AU2451340623949
2020-08-09,3930,VIC,AU2451474022477
2020-08-09,2171,NSW,AU2452306526285
2020-08-09,3338,VIC,AU2452466237517
2020-08-09,3152,VIC,AU2452669988941
2020-08-09,6055,WA,AU2452682997837
2020-08-09,2171,NSW,AU2452764098637
2020-08-09,4066,QLD,AU2452820721741
2020-08-09,3029,VIC,AU2452859191373
2020-08-09,3152,VIC,AU2452879147085
2020-08-09,4217,QLD,AU2452938326093
2020-08-09,4211,QLD,AU2452950155341
2020-08-09,2116,NSW,AU2453032140877
2020-08-09,4341,QLD,AU2453070970957
2020-08-09,4503,QLD,AU2453207941197
2020-08-09,2042,NSW,AU2453225275469
2020-08-10,3150,VIC,AU2453452390477
2020-08-10,5012,SA,AU2454078914637
2020-08-10,6155,WA,AU2454522298445
2020-08-10,2168,NSW,AU2454698852429
2020-08-10,5091,SA,AU2454710583373
2020-08-10,3777,VIC,AU2454711369805
2020-08-10,3977,VIC,AU2454741844045
2020-08-10,2200,NSW,AU2454746398797
2020-08-10,5097,SA,AU2454764748877
2020-08-10,3041,VIC,AU2454796009549
2020-08-10,3660,VIC,AU2454821503053
2020-08-10,2700,NSW,AU2454850076749
2020-08-10,2176,NSW,AU2454995009613
2020-08-10,3140,VIC,AU2455016177741
2020-08-10,3039,VIC,AU2455023157325
2020-08-10,2770,NSW,AU2455032528973
2020-08-10,2770,NSW,AU2455088070733
2020-08-10,4123,QLD,AU2455099277389
2020-08-10,2026,NSW,AU2455116709965
2020-08-10,4207,QLD,AU2455173759053
2020-08-10,2176,NSW,AU2455202463821
2020-08-10,2284,NSW,AU2455244734541
2020-08-10,5008,SA,AU2455268786253
2020-08-10,3039,VIC,AU2455318429773
2020-08-10,3084,VIC,AU2455334125645
2020-08-10,5092,SA,AU2455366926413
2020-08-11,2224,NSW,AU2455436558413
2020-08-11,3215,VIC,AU2455456710733
2020-08-11,6566,WA,AU2455506157645
2020-08-11,5169,SA,AU2455527227469
2020-08-11,2565,NSW,AU2456315265101
2020-08-11,6064,WA,AU2456980881485
2020-08-11,2196,NSW,AU2457019449421
2020-08-11,2016,NSW,AU2457033769037
2020-08-11,5113,SA,AU2457321603149
2020-08-11,2176,NSW,AU2457360302157
2020-08-11,3175,VIC,AU2457534890061
2020-08-11,6024,WA,AU2457538560077
2020-08-11,3047,VIC,AU2457566150733
2020-08-11,2176,NSW,AU2457576439885
2020-08-12,2250,NSW,AU2457621332045
2020-08-12,2040,NSW,AU2457758400589
2020-08-12,2170,NSW,AU2458768015437
2020-08-12,3021,VIC,AU2458938900557
2020-08-12,4178,QLD,AU2458945028173
2020-08-12,3182,VIC,AU2459042578509
2020-08-12,3064,VIC,AU2459059552333
2020-08-12,2230,NSW,AU2459098120269
2020-08-12,4824,QLD,AU2459102183501
2020-12-27,2480,NSW,AU2756189978701
2020-12-27,4053,QLD,AU2756191682637
2020-12-27,4818,QLD,AU2756199317581
2020-12-27,3029,VIC,AU2756207706189
2020-12-27,2530,NSW,AU2756222648397
2020-12-27,3177,VIC,AU2756232511565
2020-12-27,3630,VIC,AU2756234117197
2020-12-28,2066,NSW,AU2756256301133
2020-12-28,2176,NSW,AU2756258299981
2020-12-28,3976,VIC,AU2756267999309
2020-12-28,4510,QLD,AU2756283891789
2020-12-28,3020,VIC,AU2756336615501
2020-12-28,6062,WA,AU2756363485261
2020-12-28,6007,WA,AU2756377608269
2020-12-28,3976,VIC,AU2756763942989
2020-12-28,2200,NSW,AU2756849172557
2020-12-28,3549,VIC,AU2756875059277
2020-12-28,5114,SA,AU2756961370189
2020-12-28,2077,NSW,AU2757048893517
2020-12-28,5033,SA,AU2757053874253
2020-12-28,5118,SA,AU2757080154189
2020-12-28,6064,WA,AU2757084282957
2020-12-28,3059,VIC,AU2757084512333
2020-12-28,2118,NSW,AU2757101224013
2020-12-28,3340,VIC,AU2757150670925
2020-12-28,2138,NSW,AU2757213913165
2020-12-28,2206,NSW,AU2757229641805
2020-12-28,2594,NSW,AU2757234851917
2020-12-28,6060,WA,AU2757257232461
2020-12-28,2206,NSW,AU2757261918285
2020-12-28,2166,NSW,AU2757283545165
2020-12-28,3620,VIC,AU2757324963917
2020-12-28,4562,QLD,AU2757333123149
2020-12-28,7016,TAS,AU2757379162189
2020-12-28,2291,NSW,AU2757396037709
2020-12-28,2046,NSW,AU2757437390925
2020-12-28,6061,WA,AU2757441355853
2020-12-28,2300,NSW,AU2757444141133
2020-12-28,4107,QLD,AU2757452562509
2020-12-28,2200,NSW,AU2757486968909
2020-12-28,2170,NSW,AU2757489623117
2020-12-28,2212,NSW,AU2757498273869
2020-12-28,5115,SA,AU2757523112013
2020-12-28,3199,VIC,AU2757528715341
2020-12-28,2710,NSW,AU2757537267789
2020-12-28,3977,VIC,AU2757555716173
2020-12-28,3064,VIC,AU2757557354573
2020-12-29,4210,QLD,AU2757670830157
2020-12-29,6109,WA,AU2758205997133
2020-12-29,4102,QLD,AU2758215237709
2020-12-29,4053,QLD,AU2758300991565
2020-12-29,3030,VIC,AU2758321274957
2020-12-29,2280,NSW,AU2758398312525
2020-12-29,5085,SA,AU2758418858061
2020-12-29,3136,VIC,AU2758430556237
2020-12-29,4303,QLD,AU2758431080525
2020-12-29,7010,TAS,AU2758440812621
2020-12-29,3810,VIC,AU2758441795661
2020-12-29,5371,SA,AU2758452117581
2020-12-29,3167,VIC,AU2758526730317
2020-12-29,6061,WA,AU2758550028365
2020-12-29,2114,NSW,AU2758564249677
2020-12-29,2751,NSW,AU2758594920525
2020-12-29,4209,QLD,AU2758624903245
2020-12-29,6028,WA,AU2758626967629
2020-12-29,6022,WA,AU2758646300749
2020-12-29,2035,NSW,AU2758689456205
2020-12-29,2527,NSW,AU2758710493261
2020-12-29,6083,WA,AU2758747848781
2020-12-29,7018,TAS,AU2758756139085
2020-12-29,4213,QLD,AU2758774292557
2020-12-29,3173,VIC,AU2758785564749
2020-12-29,6055,WA,AU2758797328461
2020-12-29,3029,VIC,AU2758805782605
2020-12-29,6053,WA,AU2758827049037
2020-12-29,2000,NSW,AU2758833242189
2020-12-29,3141,VIC,AU2758839599181
2020-12-29,6027,WA,AU2758843039821
2020-12-29,2580,NSW,AU2758854574157
2020-12-29,2756,NSW,AU2758857261133
2020-12-29,6061,WA,AU2758880821325
2020-12-29,4163,QLD,AU2758882000973
2020-12-29,6104,WA,AU2758905888845
2020-12-29,2168,NSW,AU2758909100109
2020-12-29,2760,NSW,AU2758911721549
2020-12-29,6110,WA,AU2758916538445
2020-12-29,2233,NSW,AU2758928859213
2020-12-29,4814,QLD,AU2758931054669
2020-12-29,2680,NSW,AU2758955958349
2020-12-29,6210,WA,AU2758956679245
2020-12-29,3020,VIC,AU2758990856269
2020-12-29,2190,NSW,AU2758997016653
2020-12-29,2166,NSW,AU2759003209805
2020-12-29,2166,NSW,AU2759007797325
2020-12-29,4115,QLD,AU2759009861709
2020-12-29,2136,NSW,AU2759021428813
2020-12-30,5074,SA,AU2759140737101
2020-12-30,6110,WA,AU2759186841677
2020-12-30,5161,SA,AU2759215317069
2020-12-30,2760,NSW,AU2759220494413
2020-12-30,3337,VIC,AU2759238058061
2020-12-30,5211,SA,AU2759272071245
2020-12-30,6171,WA,AU2759283179597
2020-12-30,6062,WA,AU2759333052493
2020-12-30,3121,VIC,AU2759558004813
2020-12-30,2191,NSW,AU2759803732045
2020-12-30,4218,QLD,AU2759871397965
2020-12-30,2800,NSW,AU2759973109837
2020-12-30,5371,SA,AU2759973503053
2020-12-30,6104,WA,AU2759981334605
2020-12-30,2178,NSW,AU2759994671181
2020-12-30,2101,NSW,AU2760012496973
2020-12-30,6164,WA,AU2760040218701
2020-12-30,2287,NSW,AU2760051884109
2020-12-30,5162,SA,AU2760071938125
2020-12-30,5084,SA,AU2760079179853
2020-12-30,2560,NSW,AU2760079540301
2020-12-30,2620,NSW,AU2760081145933
2020-12-30,2224,NSW,AU2760083996749
2020-12-30,2619,NSW,AU2760085405773
2020-12-30,2224,NSW,AU2760089862221
2020-12-30,3214,VIC,AU2760095170637
2020-12-30,2224,NSW,AU2760098775117
2020-12-30,5351,SA,AU2760104443981
2020-12-30,4510,QLD,AU2760121155661
2020-12-30,5112,SA,AU2760121614413
2020-12-30,3212,VIC,AU2760128233549
2020-12-30,3752,VIC,AU2760134557773
2020-12-30,2502,NSW,AU2760164638797
2020-12-30,2168,NSW,AU2760168734797
2020-12-30,3805,VIC,AU2760179974221
2020-12-30,6112,WA,AU2760198488141
2020-12-30,5109,SA,AU2760249573453
2020-12-30,3199,VIC,AU2760263958605
2020-08-12,3167,VIC,AU2459117256781
2020-08-12,3977,VIC,AU2459213267021
2020-08-12,3336,VIC,AU2459214250061
2020-08-12,2259,NSW,AU2459247476813
2020-08-12,3145,VIC,AU2459250688077
2020-08-12,3000,VIC,AU2459257208909
2020-08-12,2122,NSW,AU2459302723661
2020-08-12,2570,NSW,AU2459340931149
2020-08-12,2200,NSW,AU2459418394701
2020-08-12,2303,NSW,AU2459469905997
2020-08-12,3051,VIC,AU2459481571405
2020-08-12,6164,WA,AU2459562606669
2020-08-12,3205,VIC,AU2459563556941
2020-08-12,3042,VIC,AU2459584397389
2020-08-12,2047,NSW,AU2459602157645
2020-08-12,2150,NSW,AU2459628044365
2020-08-12,5121,SA,AU2459685290061
2020-08-13,6057,WA,AU2460616949837
2020-08-13,3037,VIC,AU2460807397453
2020-08-13,3044,VIC,AU2460830924877
2020-08-13,2765,NSW,AU2461035266125
2020-08-13,2155,NSW,AU2461283319885
2020-08-13,5108,SA,AU2461295280205
2020-08-13,3083,VIC,AU2461316677709
2020-08-13,2031,NSW,AU2461337649229
2020-08-13,3170,VIC,AU2461394862157
2020-08-13,3175,VIC,AU2461398827085
2020-08-13,3844,VIC,AU2461469802573
2020-08-13,2065,NSW,AU2461486481485
2020-08-13,2199,NSW,AU2461594812493
2020-08-13,6112,WA,AU2461659889741
2020-08-13,6062,WA,AU2461727064141
2020-08-13,5015,SA,AU2461828317261
2020-08-14,2197,NSW,AU2462681137229
2020-08-14,3034,VIC,AU2463063179341
2020-08-14,4170,QLD,AU2463105187917
2020-08-14,2168,NSW,AU2463109578829
2020-08-14,3040,VIC,AU2463200378957
2020-08-14,4217,QLD,AU2463311757389
2020-08-14,2065,NSW,AU2463655395405
2020-08-14,3029,VIC,AU2463665225805
2020-08-14,6110,WA,AU2463709560909
2020-08-14,5116,SA,AU2463712673869
2020-08-14,5212,SA,AU2463726010445
2020-08-14,3030,VIC,AU2463775653965
2020-08-14,2300,NSW,AU2463862063181
2020-08-14,3976,VIC,AU2463929335885
2020-08-14,2526,NSW,AU2464031080525
2020-08-15,6105,WA,AU2464093700173
2020-08-15,2200,NSW,AU2464782090317
2020-08-15,2022,NSW,AU2464896385101
2020-08-15,4217,QLD,AU2465004716109
2020-08-15,3082,VIC,AU2465379287117
2020-08-15,2260,NSW,AU2465420607565
2020-08-15,3003,VIC,AU2465466843213
2020-08-15,4350,QLD,AU2465468022861
2020-08-15,6210,WA,AU2465606664269
2020-08-15,3037,VIC,AU2465658765389
2020-08-15,5019,SA,AU2465721221197
2020-08-15,6166,WA,AU2465741209677
2020-08-15,6167,WA,AU2465873592397
2020-08-15,3977,VIC,AU2465910816845
2020-08-15,5092,SA,AU2465916649549
2020-08-15,3085,VIC,AU2465925234765
2020-08-15,2120,NSW,AU2465932148813
2020-08-15,5095,SA,AU2465939030093
2020-08-15,3003,VIC,AU2466000797773
2020-08-15,3037,VIC,AU2466109849677
2020-08-15,4120,QLD,AU2466117288013
2020-08-15,3039,VIC,AU2466194423885
2020-08-15,5096,SA,AU2466202943565
2020-08-16,4227,QLD,AU2467279274061
2020-08-16,4030,QLD,AU2467367223373
2020-08-16,3041,VIC,AU2467371450445
2020-08-16,2150,NSW,AU2467405463629
2020-08-16,3187,VIC,AU2467483648077
2020-08-16,2570,NSW,AU2467493019725
2020-08-16,2770,NSW,AU2467496493133
2020-08-16,6170,WA,AU2467537027149
2020-08-16,4511,QLD,AU2467554492493
2020-08-16,2905,ACT,AU2467575726157
2020-08-16,5540,SA,AU2467660660813
2020-08-16,3023,VIC,AU2467814244429
2020-08-16,6056,WA,AU2467833479245
2020-08-16,6054,WA,AU2467922313293
2020-08-16,4212,QLD,AU2467938336845
2020-08-16,3074,VIC,AU2467970351181
2020-08-16,2192,NSW,AU2467992436813
2020-08-16,4343,QLD,AU2468025696333
2020-08-16,2619,NSW,AU2468143661133
2020-08-16,2000,NSW,AU2468215652429
2020-08-16,5108,SA,AU2468235345997
2020-08-17,3805,VIC,AU2468339253325
2020-08-17,3141,VIC,AU2469096587341
2020-08-17,2770,NSW,AU2469222285389
2020-08-17,2156,NSW,AU2469471912013
2020-08-17,6004,WA,AU2469532893261
2020-08-17,3758,VIC,AU2469546754125
2020-08-17,2171,NSW,AU2469573754957
2020-08-17,2141,NSW,AU2469683724365
2020-08-17,4000,QLD,AU2469773115469
2020-08-17,2171,NSW,AU2469773443149
2020-08-17,4218,QLD,AU2469778227277
2020-08-17,4000,QLD,AU2469782257741
2020-08-17,2259,NSW,AU2469797101645
2020-08-17,5076,SA,AU2469854445645
2020-08-17,5009,SA,AU2469914050637
2020-08-17,2164,NSW,AU2469935382605
2020-08-17,4215,QLD,AU2469944590413
2020-08-17,3930,VIC,AU2470002163789
2020-08-17,4740,QLD,AU2470049349709
2020-08-17,3168,VIC,AU2470090735693
2020-08-17,2127,NSW,AU2470106398797
2020-08-17,3006,VIC,AU2470117081165
2020-08-17,4226,QLD,AU2470216335437
2020-08-18,3064,VIC,AU2470308315213
2020-08-18,6063,WA,AU2470374113357
2020-08-18,5114,SA,AU2470389186637
2020-08-18,5082,SA,AU2471041007693
2020-08-18,4125,QLD,AU2471078690893
2020-08-18,3977,VIC,AU2471294730317
2020-08-18,4575,QLD,AU2471313080397
2020-08-18,2228,NSW,AU2471412400205
2020-08-18,4510,QLD,AU2471534493773
2020-08-18,2171,NSW,AU2471540523085
2020-08-18,3084,VIC,AU2471694630989
2020-08-18,6105,WA,AU2471715176525
2020-08-18,6054,WA,AU2471751024717
2020-08-18,3039,VIC,AU2471804502093
2020-08-18,6030,WA,AU2471914864717
2020-08-18,2190,NSW,AU2471921254477
2020-08-18,2176,NSW,AU2471938031693
2020-08-18,3978,VIC,AU2471956611149
2020-08-18,3977,VIC,AU2471990329421
2020-12-30,5082,SA,AU2760268841037
2020-12-30,2161,NSW,AU2760270184525
2020-12-30,2565,NSW,AU2760280571981
2020-12-30,5113,SA,AU2760290009165
2020-12-30,2190,NSW,AU2760308457549
2020-12-30,3064,VIC,AU2760322711629
2020-12-30,2233,NSW,AU2760323137613
2020-12-30,2164,NSW,AU2760352202829
2020-12-30,3810,VIC,AU2760368848973
2020-12-30,3064,VIC,AU2760375009357
2020-12-30,2500,NSW,AU2760380285005
2020-12-30,6107,WA,AU2760394506317
2020-12-30,2767,NSW,AU2760394997837
2020-12-30,2112,NSW,AU2760395292749
2020-12-30,3029,VIC,AU2760442904653
2020-12-30,3037,VIC,AU2760443592781
2020-12-30,4500,QLD,AU2760446607437
2020-12-30,2147,NSW,AU2760462827597
2020-12-30,2213,NSW,AU2760469282893
2020-12-30,3169,VIC,AU2760477016141
2020-12-30,5351,SA,AU2760487698509
2020-12-30,3677,VIC,AU2760513749069
2020-12-31,5000,SA,AU2760622080077
2020-12-31,4740,QLD,AU2760653504589
2020-12-31,6154,WA,AU2760749744205
2020-12-31,3195,VIC,AU2760863252557
2020-12-31,6064,WA,AU2761150824525
2020-12-31,3690,VIC,AU2761269870669
2020-12-31,3690,VIC,AU2761331933261
2020-12-31,6036,WA,AU2761374924877
2020-12-31,2166,NSW,AU2761415917645
2020-12-31,3011,VIC,AU2761466839117
2020-12-31,2093,NSW,AU2761470476365
2020-12-31,3029,VIC,AU2761477226573
2020-12-31,3029,VIC,AU2761490169933
2020-12-31,2203,NSW,AU2761515466829
2020-12-31,3152,VIC,AU2761566683213
2020-12-31,3104,VIC,AU2761581723725
2020-12-31,3104,VIC,AU2761582903373
2020-12-31,2145,NSW,AU2761612623949
2020-12-31,2086,NSW,AU2761687531597
2020-12-31,5159,SA,AU2761701392461
2020-12-31,4215,QLD,AU2761714827341
2020-12-31,2570,NSW,AU2761716269133
2020-12-31,3108,VIC,AU2761746481229
2020-12-31,3020,VIC,AU2761756180557
2020-12-31,2747,NSW,AU2761772335181
2020-12-31,2205,NSW,AU2761773711437
2020-12-31,4303,QLD,AU2761776037965
2020-12-31,2480,NSW,AU2761776463949
2020-12-31,3044,VIC,AU2761780068429
2020-12-31,4116,QLD,AU2761836953677
2020-12-31,4207,QLD,AU2761865691213
2020-12-31,5341,SA,AU2761872408653
2020-12-31,2229,NSW,AU2761925394509
2020-12-31,6210,WA,AU2761939419213
2021-01-01,6104,WA,AU2761988243533
2021-01-01,5158,SA,AU2761993158733
2021-01-01,2011,NSW,AU2762001547341
2021-01-01,2223,NSW,AU2762033889357
2021-01-01,6055,WA,AU2762061086797
2021-01-01,3220,VIC,AU2762123116621
2021-01-01,3910,VIC,AU2762174922829
2021-01-01,2143,NSW,AU2762296787021
2021-01-01,2217,NSW,AU2762643570765
2021-01-01,2151,NSW,AU2762646552653
2021-01-01,4213,QLD,AU2762651304013
2021-01-01,2115,NSW,AU2762775953485
2021-01-01,2763,NSW,AU2762776248397
2021-01-01,5169,SA,AU2762868523085
2021-01-01,2580,NSW,AU2762957553741
2021-01-01,2567,NSW,AU2762995892301
2021-01-01,4101,QLD,AU2762998382669
2021-01-01,3806,VIC,AU2763032854605
2021-01-01,4558,QLD,AU2763068801101
2021-01-01,5116,SA,AU2763076763725
2021-01-01,3818,VIC,AU2763104649293
2021-01-01,2340,NSW,AU2763122638925
2021-01-01,4006,QLD,AU2763136368717
2021-01-01,2144,NSW,AU2763213701197
2021-01-01,3060,VIC,AU2763217600589
2021-01-01,4102,QLD,AU2763236081741
2021-01-01,3335,VIC,AU2763239030861
2021-01-01,6056,WA,AU2763242274893
2021-01-01,3081,VIC,AU2763242602573
2021-01-01,3064,VIC,AU2763244240973
2021-01-01,5114,SA,AU2763248664653
2021-01-01,3805,VIC,AU2763249090637
2021-01-01,4213,QLD,AU2763253710925
2021-01-02,4370,QLD,AU2763267113037
2021-01-02,2234,NSW,AU2763294408781
2021-01-02,3020,VIC,AU2763334746189
2021-01-02,4113,QLD,AU2763353030733
2021-01-02,5162,SA,AU2763389206605
2021-01-02,6169,WA,AU2763422269517
2021-01-02,6171,WA,AU2763478433869
2021-01-02,2646,NSW,AU2763804377165
2021-01-02,5115,SA,AU2763996299341
2021-01-02,3182,VIC,AU2764066816077
2021-01-02,2564,NSW,AU2764171116621
2021-01-02,6061,WA,AU2764181536845
2021-01-02,6171,WA,AU2764254380109
2021-01-02,2000,NSW,AU2764259852365
2021-01-02,5163,SA,AU2764269289549
2021-01-02,4215,QLD,AU2764506660941
2021-01-02,6003,WA,AU2764511510605
2021-01-02,2196,NSW,AU2764540903501
2021-01-02,3021,VIC,AU2764552470605
2021-01-02,3170,VIC,AU2764559745101
2021-01-02,2291,NSW,AU2764651659341
2021-01-02,3752,VIC,AU2764679446605
2021-01-03,3677,VIC,AU2764747866189
2021-01-03,2195,NSW,AU2765112213581
2021-01-03,2607,ACT,AU2765164642381
2021-01-03,2166,NSW,AU2765179060301
2021-01-03,2166,NSW,AU2765367672909
2021-01-03,2765,NSW,AU2765439762509
2021-01-03,2206,NSW,AU2765459816525
2021-01-03,3977,VIC,AU2765548453965
2021-01-03,3977,VIC,AU2765560840269
2021-01-03,4054,QLD,AU2765565952077
2021-01-03,3075,VIC,AU2765665304653
2021-01-03,3192,VIC,AU2765763870797
2021-01-03,2200,NSW,AU2765782712397
2021-01-03,4169,QLD,AU2765791789133
2021-01-03,2914,ACT,AU2765830094925
2021-01-03,5093,SA,AU2765868007501
2021-01-03,5011,SA,AU2765972406349
2021-01-03,6061,WA,AU2765993508941
2021-01-03,2153,NSW,AU2765995343949
2021-01-03,5039,SA,AU2766038270029
2021-01-03,2340,NSW,AU2766055538765
2021-01-03,3996,VIC,AU2766057504845
2021-01-03,3153,VIC,AU2766095974477
2020-11-24,6064,WA,AU2687001854029
2020-11-25,3028,VIC,AU2687025446989
2020-11-25,2177,NSW,AU2687026462797
2020-11-25,4031,QLD,AU2687063326797
2020-11-25,3977,VIC,AU2687124308045
2020-11-25,5074,SA,AU2687174180941
2020-11-25,3015,VIC,AU2687232311373
2020-11-25,5351,SA,AU2687688573005
2020-11-25,2217,NSW,AU2687848611917
2020-11-25,5039,SA,AU2687870238797
2020-11-25,5045,SA,AU2688094535757
2020-11-25,5351,SA,AU2688111837261
2020-11-25,4868,QLD,AU2688120979533
2020-11-25,2049,NSW,AU2688145850445
2020-11-25,2042,NSW,AU2688254148685
2020-11-25,2131,NSW,AU2688269746253
2020-11-25,3030,VIC,AU2688270991437
2020-11-25,2050,NSW,AU2688292945997
2020-11-25,2205,NSW,AU2688324206669
2020-11-25,4165,QLD,AU2688374079565
2020-11-25,4210,QLD,AU2688390430797
2020-11-25,2222,NSW,AU2688405471309
2020-11-25,6108,WA,AU2688439222349
2020-11-25,6017,WA,AU2688454164557
2020-11-25,2018,NSW,AU2688483328077
2020-11-25,3166,VIC,AU2688530645069
2020-11-25,6065,WA,AU2688574685261
2020-11-25,5950,SA,AU2688577765453
2020-11-25,2609,ACT,AU2688687931469
2020-11-25,5114,SA,AU2688699400269
2020-11-25,6063,WA,AU2688723222605
2020-11-25,2134,NSW,AU2688727973965
2020-11-25,2020,NSW,AU2688730923085
2020-11-25,2770,NSW,AU2688762118221
2020-11-25,2650,NSW,AU2688766115917
2020-11-25,870,NT,AU2688811040845
2020-11-25,5031,SA,AU2688831619149
2020-11-25,2565,NSW,AU2688843087949
2020-11-26,2047,NSW,AU2688864223309
2020-11-26,6030,WA,AU2688875397197
